1.631661485334274242e-01,4.022978696800071780e-02,3.078527207949578303e-03,1.049290151536465404e-01,-5.876021402850928332e-02,1.838803538942644089e-01,8.207981202309488911e-02,1.303282029591724678e-01
-8.722112020704372479e-05,7.197809784412043110e-02,1.112632355222802766e-02,-5.900407747901738331e-02,-1.712370609066620752e-01,-1.996093226666051726e-02,9.107000036060022841e-02,1.119202946531069540e-02
9.800269027671290947e-03,-8.960565130303251025e-02,-1.973009040127890121e-02,-2.088024066937624670e-02,-1.975937262795885579e-02,7.282894295628691839e-02,-6.930123610915206456e-02,3.198582893171448421e-02
9.221021208505067457e-02,5.179208675684799507e-02,-7.923093579673995412e-03,1.161480762080735127e-02,-5.916241590038038428e-02,9.210972439020233271e-02,-1.905382187594674426e-02,6.007786071089961377e-02
1.422582308447658539e-01,3.011382577340509376e-02,1.658688097494895042e-01,7.418341296735209145e-02,-4.834889666620396237e-02,1.844181996513963862e-01,9.311222634810127630e-02,1.316360739671702529e-01
-1.000544954469019532e-02,1.009826931343595358e-01,7.171693777690568705e-02,2.815930765448850914e-03,-1.206352362974106585e-01,-1.986765787118458665e-02,-9.732284945954043295e-03,1.900597478244644371e-03
-2.031006939160808497e-04,-9.931686038883205669e-02,-9.642660207340737408e-03,6.034492042759696112e-02,-3.020068609675699567e-02,2.240817614976614580e-02,-7.880326834281783932e-02,6.406553169882212018e-02
1.427828789303971502e-01,5.207280863342095972e-02,6.404621043700108041e-02,8.237559312867570593e-02,-2.827491853128299981e-02,1.637206342748071808e-01,-2.921478130500652567e-02,3.088229301592501251e-04
2.597108474567937780e-04,-1.015112923867731755e-02,1.462520437635361492e-01,1.414974819244530771e-03,9.325927366209332825e-02,2.026010133362697585e-01,6.360785683335874741e-02,2.042466439360343944e-01
-4.207249022446540824e-06,1.103906950591949376e-01,1.724058421707422573e-01,8.473177478946308794e-02,1.176676895809153703e-02,3.021963506994140500e-02,-4.880470257610289991e-02,2.369758676127016808e-03
-1.990222066785803795e-02,-5.792444686334630860e-02,2.109684543312272120e-02,1.425749833155241786e-01,2.672416897041524986e-04,-5.993142311883250389e-02,1.273355379455661483e-02,6.357201264725619028e-02
8.198209078433592312e-02,2.126397745025226244e-02,2.348820681971424199e-02,1.227522779868164132e-01,4.274319420770889000e-02,1.747717794092507049e-01,-2.924321854265682710e-02,-6.011539498817447535e-02
-1.892099501497300496e-02,-3.996157197556594182e-02,1.063063358664835117e-01,-3.973762071437863391e-02,1.839094807266287990e-01,1.708702512561708908e-01,9.449120053767978700e-02,2.046339400143428744e-01
-1.999991436560409619e-02,4.081039289709822299e-02,6.127561354699894575e-02,4.434277579972189381e-02,1.537716795238486811e-01,5.015184411165880818e-02,9.188436661858324353e-04,1.421804635978708882e-02
-1.919568085057421145e-02,5.390070311253668256e-02,1.195565863335001358e-03,1.324896406893863454e-01,1.038162973990285586e-02,-6.019953766990335242e-02,6.338545190739956758e-02,-7.879619042690040598e-02
-5.977030358110876906e-02,-3.880431384814791301e-02,-5.905438345875805434e-02,1.730775224521691469e-01,4.302981127341454909e-02,1.664289334394079278e-01,2.215454561456760979e-02,-3.037083999473597432e-02
2.163478232844697965e-02,-1.973983985404172137e-02,4.583269574301369886e-02,1.110506730697906515e-02,1.220708969388508841e-01,1.396934260227579716e-01,2.365349424535442141e-02,1.338074990079065330e-01
-2.262548875212348926e-06,-1.399939590356804320e-01,-4.965387394397605125e-02,-9.882706277752165147e-02,1.957948391173426061e-01,-2.988298342121540468e-02,6.200773188693690929e-02,3.437166625531462572e-02
6.187361389825867669e-02,1.647837789258706220e-01,2.087930814901753016e-02,1.017772695531092148e-01,-5.998130483293705878e-02,3.136661538769031088e-02,7.302101683417780431e-02,-6.898039753024597098e-02
-1.395789691676862232e-01,-7.913974276938791352e-02,-5.930457296604014356e-02,1.228342421296502729e-01,-3.708842178469098916e-02,6.647846300590228019e-02,1.224772906004810077e-02,3.112145965010218451e-02
1.525321091736238366e-01,3.027108591434855139e-02,6.436703992177737754e-02,2.345785735824722218e-02,-8.951028437391803094e-02,1.433086576494008446e-01,-2.933227874659479276e-02,1.109158065057993803e-01
-1.010559527880498104e-02,1.524146548535251500e-01,7.224559616321833688e-02,-1.857721707884744597e-02,-1.414771302296827515e-01,-9.841135339831628970e-03,4.089333657974687092e-02,-9.313796248600271499e-03
1.991072795309640348e-02,-3.819017946280219011e-02,-2.995941944768915760e-02,-7.142661980029318958e-02,-2.003721635937377385e-02,5.283744107463018980e-02,-3.884721359813212566e-02,6.348854797677468131e-02
5.162330533405821292e-02,5.167465548404801684e-02,-3.679666285076173965e-02,3.188039450087071236e-02,-8.965265735981553519e-02,1.330207541527108628e-01,-9.508669497849163779e-03,1.999061332212855036e-02
1.016424698600605636e-01,2.966412913225735179e-02,1.861409058111568871e-01,2.301710900905970178e-02,-5.874327097552876215e-02,1.437669158819040449e-01,4.242332546562864459e-02,1.625400655854294940e-01
-1.000854678604790222e-02,1.812640991302524596e-01,1.428198081287541665e-01,1.304710012900216730e-02,-1.919372666562380036e-02,1.022105118368138617e-02,-5.998843885422040084e-02,-8.497917926050944926e-03
-2.017854613673039296e-02,-6.756591335508595197e-02,-3.996933203735104218e-02,6.208510783997107235e-02,-2.019746485399812053e-02,-8.435860875196980746e-03,-5.837605408617003305e-02,4.347820726632219829e-02
8.182341698651908468e-02,4.161368695742437285e-02,7.433271311557101968e-02,3.167575569542342706e-02,-1.845941951258294952e-02,1.949120026512870529e-01,-1.950504337519326156e-02,1.030459642946951818e-02
-9.293694781028965374e-03,-1.022580557456693844e-02,1.055145887957110312e-01,2.227738546856701876e-02,9.330550601709952652e-02,1.818119508624550518e-01,6.298685266307775532e-02,1.939778371906575594e-01
-9.999886895989761049e-03,4.986069329319230831e-02,1.728253132712726237e-01,4.322680206454677931e-02,1.030449227877463236e-01,-9.743961489411371441e-03,-8.555146848717465682e-03,2.534338951613479551e-03
-3.000591553594940744e-02,-5.675475129870102831e-02,6.650595088913858078e-04,1.944593499098464240e-01,1.046743494505391475e-02,-5.979227267362639126e-02,-4.806627113392768907e-02,-2.778053080693576593e-02
4.165362499693180121e-02,-3.946521064546500840e-02,3.378942279567049428e-02,5.135552807084173277e-02,5.218206449448690998e-02,1.858127043870864414e-01,-1.935369203838909966e-02,-9.756399772799215914e-03
-9.028744851336832633e-03,-3.995631052283524220e-02,5.546768591964858219e-02,-1.861763374818117475e-02,2.146698887266219880e-01,1.901469279055387485e-01,9.429608035460876336e-02,2.547300991729117281e-01
9.997036865315224799e-03,-5.046563061339549155e-02,1.226472135528392932e-01,-7.988230390675239365e-03,1.955080947373239730e-01,1.006371935334974058e-02,6.160232716790869922e-02,3.438457658275068107e-02
-2.959919618465673904e-02,8.447058633779698511e-02,-8.968708089529755720e-03,2.144477705779002374e-01,-1.977361902250812653e-02,-2.917898009088503927e-02,3.313259069292711495e-02,-6.887771659905145283e-02
-3.868621122015485081e-02,-7.951977601124643469e-02,-2.860774581385432461e-02,1.220729073162282741e-01,4.223458652505392846e-02,1.463369439599846444e-01,-1.915365279139842961e-02,-1.990820284593002726e-02
4.141544241316412467e-02,3.056370035290902412e-02,6.526692076920999341e-02,1.601300198466530048e-03,1.434571707464879498e-01,1.597925911702203217e-01,5.420230663171479030e-02,1.233734422785447704e-01
-1.000681288980150886e-02,-1.003051524532993510e-01,-1.799507228891630492e-02,-5.956248356576249181e-02,1.966996733938826403e-01,-4.998405480131040690e-02,5.187075307703827021e-02,4.476587033100892787e-02
3.156844514721861977e-02,1.741828762695286914e-01,4.109200621425707772e-02,1.428574403410265148e-01,-3.991336203074071637e-02,4.304623113337576606e-02,1.345325337759071815e-01,-1.786607301800300154e-02
-7.838132891325001739e-02,-4.947541171359032264e-02,-1.839179519761680731e-02,1.328144872585425296e-01,-5.844425299656370171e-02,1.163804492107669286e-01,1.144029131368146102e-02,2.076609377676917612e-02
1.120408220054900650e-01,1.022936861437165855e-02,9.508081160490933215e-02,-4.824632135720331033e-02,-5.948879693894063014e-02,8.196268624558214477e-02,-7.929269611502395843e-02,1.522246219733363881e-01
1.007243203162384339e-02,1.817702842959710574e-01,1.434646108216819926e-01,-3.785405796052440652e-02,-9.147801780418633039e-03,1.034056591957375863e-02,-5.009564107109875514e-02,-6.002721064006625445e-02
-2.997507480914804456e-02,-1.769127448733821134e-02,-4.999299009415662104e-02,-6.940745851799005883e-02,1.027293242292226690e-02,3.177643311743730964e-02,-8.124471770612557570e-03,7.267169412542090479e-02
5.077764012896937573e-02,5.239664513812281738e-02,-1.684964668662330967e-02,1.194883481802979340e-02,-7.949949812626096179e-02,1.845510735025947535e-01,-1.933702562367977523e-02,9.522540074118223188e-03
5.167933784936249580e-02,9.528481120380093150e-03,1.464950574997554433e-01,2.811253182344179355e-03,-7.554080524685770869e-03,8.184280212212859118e-02,-7.831812023749166324e-03,1.938235065053182105e-01
-2.001384722595715010e-02,1.508600591020268777e-01,1.827101367643055030e-01,2.268913530933949416e-02,1.033246106093836103e-01,2.026761860580800906e-02,-9.047491768911909704e-02,8.434013468249005295e-04
-2.999600035883342661e-02,-5.738880374512553978e-02,-3.999886820824435224e-02,1.438714902480978663e-01,3.071896127131445303e-02,-3.920832301930536612e-02,-6.863769934323744881e-02,-1.845432200820340887e-02
3.021735987217969918e-02,5.157854898644972236e-02,2.399673267678778879e-02,5.205380214255334731e-02,-1.893355518424990475e-02,1.742786594323685323e-01,6.347330083090672566e-04,-1.005661799426037575e-02
-5.938575853790015180e-02,-2.044507801283828793e-02,7.489279197352489981e-02,5.344553904110002640e-02,7.319496621691905236e-02,2.016764709006827749e-01,9.225785642244198337e-02,2.251056142510463876e-01
-9.999971265140997559e-03,2.963055161405956511e-02,1.933454106505445858e-01,2.255595025242829524e-03,1.447255207592787474e-01,-2.005445165437968330e-02,5.246279472045200371e-02,8.369584882912189938e-02
-2.998501243227617158e-02,-5.908291665170207520e-03,-2.981683258552702068e-02,2.551723473565570832e-01,5.473483546384781077e-04,-4.937625315383931124e-02,-1.091507735057360845e-01,-6.862258391841900840e-02
3.077615539889576313e-02,-8.002292163821803084e-02,2.272368224161643371e-02,1.082778403638441286e-02,6.150155618111422667e-02,1.036049464984640650e-01,-1.965053141390662658e-02,-3.986931073093363115e-02
-1.883064121578831296e-02,-1.002475076125779532e-02,-6.482077124385406640e-03,-7.343299637457841034e-03,1.239450407578526064e-01,2.314094921138341865e-01,7.218090070002690373e-02,2.050858308525465579e-01
-9.569501669158133898e-06,-6.037938776051935547e-02,1.843495434277548917e-01,-3.900773234454237709e-02,2.167612942554361655e-01,-1.002123683563207503e-02,1.128039199394739733e-01,1.162980319389395611e-01
-2.993327550561001096e-02,1.859199585179375225e-01,6.010766209953887678e-04,2.749035201758525115e-01,-2.976859110192981925e-02,2.019455522223971393e-03,3.298896754189258040e-02,-8.018292724271770811e-03
1.125581649578417075e-02,-7.995732069199620873e-02,-8.294487389688355930e-03,9.197954628018396861e-02,1.287346329129588577e-03,7.492318004768590278e-02,-1.991714762233962738e-02,2.149016778837509038e-04
8.155513308652806437e-02,2.030867891378535309e-02,-7.145550186728074488e-03,2.244840336143849938e-02,1.130844844837694124e-01,2.012188174776461114e-01,2.295997755857192776e-02,1.342006340272688669e-01
-3.983017887549047270e-05,-9.016681389676269032e-02,4.411159844385915269e-02,-6.923363087555668705e-02,1.571558597315861894e-01,-3.001193936010361149e-02,1.254450809662579006e-03,7.482137687186866948e-02
8.756634362520904907e-04,1.643236774056809901e-01,4.100708961416616588e-02,1.631575228672665634e-01,-5.993689373711751089e-02,5.380817164864963587e-02,1.854182654670923358e-01,6.368638833825217282e-02
2.003453445634074438e-03,-1.949905263622323665e-02,1.777077079437648036e-03,1.527674346276943484e-01,-2.871567292044658118e-02,6.497586600854669825e-02,1.074662364164903627e-02,4.073780811911090812e-04
2.100748525473651943e-02,1.983515884779857991e-02,7.452762827480392815e-02,-4.849977550700220602e-02,-8.360798247346569456e-03,1.122679827316388698e-02,-4.788318602615396213e-02,1.331702605822135677e-01
2.029225302298420103e-02,1.717632722419235869e-01,1.533521839820846944e-01,5.376934287984587446e-02,1.438272064846208842e-01,4.017847133826109307e-02,-9.034228487862275281e-02,-2.982432306555385035e-02
-2.007517390429346127e-02,-3.756946889353859204e-02,-4.001050214385258597e-02,2.290761108867448922e-02,7.153431532767719203e-02,1.305475583646338892e-03,-1.805141170681050927e-02,2.138500528195675168e-02
1.051078631976228375e-02,8.230645637433131601e-02,-1.739767968055286676e-02,-2.840318260444128426e-02,-5.939898718817733514e-02,1.937147564845482506e-01,2.091454830081011795e-02,-2.819729524293235223e-04
-8.905410751963917237e-03,1.951209961621617681e-02,1.157490816253815280e-01,-1.721337463123379791e-02,6.376759886595134708e-02,8.201370839273133817e-02,2.188330706387407384e-02,1.645596112972445291e-01
-2.004578087187044305e-02,8.986457564063700387e-02,1.418261958746009077e-01,7.340737947769972183e-02,1.751720304575675180e-01,-1.005985750282295012e-02,-1.878154780050483169e-02,4.138530014548320868e-02
-2.005269775654836689e-02,-9.777174761013511517e-02,-1.003375628462806896e-02,2.044593890450328855e-01,5.088508842020484507e-02,-3.925400064785312948e-02,-1.391845631720738385e-01,-6.935743079907998043e-02
-9.930882722019142642e-04,2.117367382223104763e-02,-7.712326832872560232e-03,3.186425287889598640e-02,-2.934277879203898987e-02,1.837367563270731474e-01,1.083143507567029505e-02,-4.029896082772799204e-02
-5.900955449351030085e-02,-2.027231878939760382e-02,6.412186071355248373e-02,1.325966615220630467e-02,4.311931424225155102e-02,2.623234534017029884e-01,9.128789380288263033e-02,1.555720305243715185e-01
-9.997446907333428986e-03,7.985148782526431399e-02,1.729778794622622295e-01,2.222916729620909998e-02,1.647037934887245758e-01,-1.005991541391549476e-02,1.540589928817260035e-01,1.846741751171621648e-01
-9.885729831887291041e-03,2.480613234466589115e-02,1.009714108687518805e-02,2.848617517188972159e-01,-2.328444052873039974e-08,-5.904043186604360921e-02,-1.698928435393604885e-01,-7.892594813347902916e-02
9.447690965610185468e-03,-5.994731238809856977e-02,-1.841625870026667236e-02,7.185087659621662570e-02,1.073850833580375884e-02,6.225024718710223115e-02,-1.979393882036844729e-02,-5.019998571218126787e-02
-2.884251190971128670e-02,1.972132317142433547e-02,-2.773056909186630975e-02,1.238578598011197754e-02,2.396231558710909537e-03,2.513869175136854706e-01,4.040711562238225724e-02,1.352916121112852088e-01
-2.863672504562290706e-05,3.035020511672374341e-02,2.039741383522323537e-01,1.506833632936994223e-03,1.248703378222058430e-01,9.980509531833053546e-03,1.740426150517731529e-01,1.961613833416036567e-01
-1.996532231813892555e-02,2.065703587275083963e-01,-9.659937477555689822e-03,2.634149860911684238e-01,-3.996642822877449069e-02,-1.709318497578008605e-02,-1.807993569006155141e-02,2.274437637281815500e-02
4.131086744974397928e-02,-3.981606931601248955e-02,-8.604081392633390613e-03,1.428760145760643308e-01,1.137623217737421255e-02,5.350289325184031525e-02,-5.989625794578496559e-02,-3.012254084364176729e-02
1.123721628511864697e-02,3.998859122713656344e-02,-8.301196990592575251e-03,4.227322177777821655e-02,1.094394786599613622e-03,2.318045237467373787e-01,-8.713514710522934220e-03,1.149901103878785136e-01
-1.005515296333782220e-02,-3.917978802101981795e-02,4.445763199520866293e-02,-2.848981362274705456e-02,3.372354147462885282e-02,9.924119277827705629e-03,-8.732886141779175673e-03,9.415135118269116199e-02
1.042862799758731418e-02,1.950617688237220870e-01,-1.943216162023901281e-02,1.520515806142483939e-01,-7.033096028195223726e-02,5.362422781538179334e-02,2.053583703475017341e-01,1.444728038853609342e-01
3.218571815845487627e-02,-9.288080548873117737e-03,2.152960818716783548e-02,1.929917249926633993e-01,1.172490481838947898e-02,3.507648705843315149e-03,2.429544746921116598e-04,-9.814269670411922622e-03
-3.048803622256946594e-02,-1.975525884475978766e-02,2.985001767935754891e-02,4.832731593005194911e-06,-4.029616265464208008e-02,9.884740827772247815e-03,9.811442712146156361e-03,3.012710785068380137e-02
-1.012011515172270455e-02,1.986116915121684603e-02,4.763057625727124423e-04,-5.456188281708752950e-04,-2.002825138960138626e-02,-1.219045749002526784e-04,-8.689948570475432537e-05,9.797542392008985399e-03
-1.032406676886242491e-02,1.997556842481860648e-02,2.937712776463053885e-02,-3.027369588861951108e-02,-9.638974547552607228e-03,9.993127456303173284e-03,-3.908580524085137036e-05,3.999692312151571089e-02
-1.989137484849846926e-02,-2.016391754762299551e-02,-2.002530592444349417e-02,9.850263375192468834e-03,-2.060868892450248846e-02,3.017383122515327615e-02,1.022225238093976175e-02,6.031423582276743134e-02
-1.002366354917529762e-02,3.051428069481325334e-02,-2.018755707395846269e-02,-1.010601547935080849e-02,-2.029827341618166414e-02,6.739973334862955088e-04,1.041180146275214914e-02,-1.939251672540561952e-02
2.002894796503353059e-02,9.992692011771952404e-03,-2.004488054582861944e-02,-9.659726288740778238e-03,1.068574063488477409e-02,3.783447441018336247e-06,-1.031200421374633448e-02,9.964553876560922063e-03
1.014191267623172805e-02,1.028619913951882119e-02,3.995895040537724568e-02,3.291241452190157694e-04,9.871103120724202332e-03,-3.022722748069279000e-02,-9.980258757027885355e-03,-9.836361256802417935e-03
1.560687780982265269e-05,-9.933453477280008992e-03,-4.960404434751763958e-04,-9.590882424748470997e-03,-2.742502907137086654e-04,2.027776703139692188e-02,-2.089642654297717088e-04,-9.953421302435490337e-03
9.984216518450741290e-03,-7.184215817683012493e-06,2.997705103153354075e-02,9.990607772184150262e-03,-3.127602198131504635e-05,2.001051020247841122e-02,1.996262589856549752e-02,5.000099674733712168e-02
2.998130981833111927e-02,3.992017948847939590e-02,1.004098441966361395e-02,-6.342078573370130091e-05,-3.003853809714060810e-02,-2.004965618839457328e-02,1.001348000951739550e-02,-1.001378353363712934e-02
9.991360725295751755e-03,9.989893612585567031e-03,3.992985761931669431e-02,-2.999870277283822953e-02,-1.993536887141295066e-02,9.947120041164285789e-03,5.998223307030496609e-02,3.998365197288696743e-02
-9.995484570185999770e-03,-1.997960997418707363e-02,-9.997183553174100040e-03,1.997156994133166344e-02,3.995043958738899587e-02,2.997330871522786017e-02,-2.001855819919491630e-02,4.996737394914698566e-02
9.975128274423122887e-03,4.006966217243090184e-02,-2.001003015237918375e-02,2.243468020223948298e-05,9.983693168451946917e-03,-3.001479282041799937e-02,-9.966078397192009927e-03,-1.996549208227456004e-02
9.989329205933233924e-03,6.001263947502137597e-02,-9.988658529241483189e-03,-1.995963507530091469e-02,5.801186374841556237e-05,9.997766156343417324e-03,1.999832867413615933e-02,2.000125363141301918e-02
1.000371374398761719e-02,1.087845200602496871e-05,4.000892604712142503e-02,-2.998962688380970784e-02,9.986293529054191334e-03,-2.002796169791047978e-02,-2.661137723862982288e-05,-1.999791599866960687e-02
-8.630867175939651621e-06,-9.991047618157904500e-03,1.996804439401288211e-02,-2.998317710716526599e-02,9.994641876957489554e-03,1.999429899553037751e-02,9.972650111476194165e-03,8.927428845371364601e-05
-1.999355516794365517e-02,2.035012486439463902e-04,-1.056598487530911561e-02,-2.967275488046735785e-02,-9.837458968338132215e-03,1.654697121889766405e-04,1.057283787108229296e-02,-1.975412894305764513e-02
-8.912191095837924265e-03,-9.270222543141984350e-03,-2.064792678094540257e-02,-1.002072400174537463e-02,8.780355435561979817e-05,-1.993824487866476675e-02,1.011738510510616293e-02,9.792869775195731444e-03
-3.927843361891426854e-04,2.033179648817479493e-02,-1.654170852233694910e-04,-3.057972482504133643e-02,-1.193639598937886294e-04,6.409850317933505617e-04,-3.023189171889402449e-02,-2.043821028547681759e-02
2.046087149353170709e-02,-2.093809596104478574e-04,-2.035140620797656549e-02,-5.103965542454415717e-05,9.828140862886450627e-03,-9.399433557003568709e-03,9.922605743204832018e-03,-2.010546220418168994e-02
-9.616687615341287104e-03,-3.081872805215148808e-02,-9.541773456030007081e-03,-2.942419387008496801e-04,9.878670300784115482e-03,-2.084645004574918470e-02,-1.013141305378486429e-02,1.171567642343765425e-02
1.011281928070204700e-02,-1.940850891038854026e-02,-9.854105059053510501e-03,-9.513938759985926183e-03,-1.999817133474348849e-02,3.745406339596520561e-05,9.395173950612682040e-03,1.963137915655063445e-02
2.029073142363725657e-02,1.120581532720120108e-02,-1.095961676310499254e-02,1.996117606332930151e-04,-2.608473836632525127e-04,-3.297470059981381018e-04,4.027552027256227221e-04,4.001637296242288025e-04
-1.083985395984127069e-02,2.050043086544957316e-02,1.032349599601990395e-02,1.097149265585918056e-02,-9.808000635579799606e-03,1.065649683488993638e-02,1.954576793759829623e-02,-3.076109864584180772e-02
-5.021887188144234793e-02,-9.899549220374011249e-03,4.982333036142056609e-02,-4.609885464038305863e-05,-1.891653139643011269e-04,1.989097788780246762e-02,1.995000129601529754e-02,7.001161733290602041e-02
9.846706171916151662e-03,4.988422843571852644e-02,-4.961087202083615255e-02,-1.369670261229264860e-04,-1.995980803025298317e-02,-2.012904367774163983e-02,-9.976330798042425813e-03,-4.298955134642870829e-05
-4.012194140422891547e-02,5.988795096494686776e-02,9.986371161839310839e-02,-6.004892485893779247e-02,-4.972771929277817332e-02,1.007975281201662320e-02,6.002909271692283971e-02,1.001145503225425865e-01
-5.998962277484096856e-02,-2.005605021898755377e-05,-9.982286126125347950e-03,9.875653461238977429e-03,4.984663248968568966e-02,8.003871022704919791e-02,-9.945399055255023379e-03,1.299782013043415674e-01
6.004193620322150621e-02,5.011101197293498649e-02,-1.363222845292501231e-04,1.002345816595147029e-02,-1.013544604547883358e-02,-1.197885630310510652e-01,3.017584933000229397e-02,1.018644656122415053e-02
3.998685336843325194e-02,1.100321991402168909e-01,-8.343240302413038219e-05,-9.863163168962092026e-03,-9.252657568894574747e-03,5.764272735627567459e-05,1.993055076479185658e-02,-9.964831028008269698e-03
6.179255586741554031e-05,-9.889934574308428469e-03,1.299970670880008783e-01,-6.990253227118871371e-02,-9.889440419012516503e-06,-2.005971699065578484e-02,2.407684841028337707e-05,7.236861437510058053e-05
7.596029255925810782e-05,-1.999660020995408169e-02,3.982221501667888158e-02,-5.992090475173475483e-02,1.982726596050948115e-02,5.004539682679593621e-02,1.985733322540070289e-02,-3.999530885496051930e-02
4.076548173842127476e-02,-1.006609394325926748e-02,9.067154934491210294e-02,2.075804878037909931e-02,1.051869280150611284e-02,-4.033022276380313314e-05,5.109222145588034059e-02,9.093555201293335166e-02
5.140777101937420157e-02,3.105126996664084316e-02,-5.152412355512196035e-02,1.074888215783097872e-02,-1.987631199664193632e-02,1.051556099397179221e-02,-9.699444449565327447e-03,-4.025586853219708522e-02
-9.677387834656719576e-03,4.027566648485555317e-02,8.103137739986923660e-02,-1.989850105779617656e-02,-3.040460088242551151e-02,2.058620164163752278e-02,8.018207043910464960e-02,8.003915283587316465e-02
-1.953760394021936478e-02,3.064325537817940565e-02,-3.023594260567207329e-02,-2.021705366003348145e-02,6.066038678836024878e-02,3.669816555924884476e-04,-4.066952007283951287e-02,4.970805921424917284e-02
7.090362313575740427e-02,2.921272101838174803e-02,-9.051230739031072836e-03,-1.040110375415455660e-02,5.015832857755214702e-02,-7.149803633613981135e-02,-4.056821688894728800e-02,-1.885630051728650128e-02
2.015276495073094545e-02,2.097487824575480081e-02,2.060428015652967029e-02,3.426403926891266713e-04,-7.996201914213242612e-02,-9.887599260601443590e-03,-3.952537862643318864e-04,9.437642416126254541e-03
-9.944517762144654618e-03,2.085655606068361617e-02,7.914671210011731128e-02,-3.010916863272248417e-02,-1.002138342595053355e-02,1.003155538374128630e-02,-4.951356759064395180e-02,2.419728170966646010e-04
8.786138465203138792e-03,7.080036051916191453e-02,7.089819392663891662e-02,-1.909952816269000833e-02,-1.972736578504177482e-02,4.046307646268858943e-02,3.956964853525913456e-02,-4.040009254606768269e-02
-9.928547474955091989e-03,-9.203861907615360285e-03,1.100906499900893148e-01,3.091372752582254718e-02,-1.997209151615249312e-02,3.064791909839223449e-02,7.164260343062134329e-02,1.312076664624470812e-01
